BOROUGH,ZIP,REASON,COLLISIONS
Brooklyn,11218,Physical Disability,38
Brooklyn,11218,Prescription Medication,73
Brooklyn,11218,Reaction to Other Uninvolved Vehicle,4
Brooklyn,11218,Reaction to Uninvolved Vehicle,38
Brooklyn,11218,Steering Failure,15
Brooklyn,11218,Tire Failure/Inadequate,5
Brooklyn,11218,Tow Hitch Defective,3
Brooklyn,11218,Traffic Control Device Improper/Non-Working,5
Brooklyn,11218,Traffic Control Disregarded,108
Brooklyn,11218,Turning Improperly,156
Brooklyn,11218,Unsafe Lane Changing,72
Brooklyn,11218,Unsafe Speed,49
Brooklyn,11218,Unspecified,5067
Brooklyn,11218,Using On Board Navigation Device,1
Brooklyn,11218,View Obstructed/Limited,26
Brooklyn,11218,Windshield Inadequate,1
Brooklyn,11219,Accelerator Defective,4
Brooklyn,11219,Aggressive Driving/Road Rage,20
Brooklyn,11219,Alcohol Involvement,98
Brooklyn,11219,Animals Action,4
Brooklyn,11219,Backing Unsafely,382
Brooklyn,11219,Brakes Defective,23
Brooklyn,11219,Cell Phone (hand-Held),2
Brooklyn,11219,Cell Phone (hands-free),1
Brooklyn,11219,Driver Inattention/Distraction,1681
Brooklyn,11219,Driver Inexperience,148
Brooklyn,11219,Driverless/Runaway Vehicle,6
Brooklyn,11219,Drugs (Illegal),4
Brooklyn,11219,Drugs (illegal),3
Brooklyn,11219,Failure to Keep Right,14
Brooklyn,11219,Failure to Yield Right-of-Way,720
Brooklyn,11219,Fatigued/Drowsy,166
Brooklyn,11219,Fell Asleep,23
Brooklyn,11219,Following Too Closely,233
Brooklyn,11219,Glare,23
Brooklyn,11219,Illnes,9
Brooklyn,11219,Illness,5
Brooklyn,11219,Lost Consciousness,98
Brooklyn,11219,Obstruction/Debris,13
Brooklyn,11219,Other Electronic Device,15
Brooklyn,11219,Other Vehicular,77
Brooklyn,11219,Outside Car Distraction,63
Brooklyn,11219,Oversized Vehicle,38
Brooklyn,11219,Passenger Distraction,23
Brooklyn,11219,Passing Too Closely,138
Brooklyn,11219,Passing or Lane Usage Improper,122
Brooklyn,11219,Pavement Defective,4
Brooklyn,11219,Pavement Slippery,59
Brooklyn,11219,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,25
Brooklyn,11219,Physical Disability,72
Brooklyn,11219,Prescription Medication,63
Brooklyn,11219,Reaction to Other Uninvolved Vehicle,9
Brooklyn,11219,Reaction to Uninvolved Vehicle,41
Brooklyn,11219,Steering Failure,10
Brooklyn,11219,Tinted Windows,2
Brooklyn,11219,Tire Failure/Inadequate,6
Brooklyn,11219,Traffic Control Device Improper/Non-Working,5
Brooklyn,11219,Traffic Control Disregarded,115
Brooklyn,11219,Turning Improperly,133
Brooklyn,11219,Unsafe Lane Changing,76
Brooklyn,11219,Unsafe Speed,44
Brooklyn,11219,Unspecified,4927
Brooklyn,11219,Vehicle Vandalism,1
Brooklyn,11219,View Obstructed/Limited,31
Brooklyn,11220,80,1
Brooklyn,11220,Accelerator Defective,8
Brooklyn,11220,Aggressive Driving/Road Rage,36
Brooklyn,11220,Alcohol Involvement,144
Brooklyn,11220,Animals Action,3
Brooklyn,11220,Backing Unsafely,639
Brooklyn,11220,Brakes Defective,27
Brooklyn,11220,Cell Phone (hand-Held),5
Brooklyn,11220,Cell Phone (hands-free),3
Brooklyn,11220,Driver Inattention/Distraction,1515
Brooklyn,11220,Driver Inexperience,189
Brooklyn,11220,Driverless/Runaway Vehicle,1
Brooklyn,11220,Drugs (Illegal),8
Brooklyn,11220,Drugs (illegal),7
Brooklyn,11220,Failure to Keep Right,23
Brooklyn,11220,Failure to Yield Right-of-Way,866
Brooklyn,11220,Fatigued/Drowsy,285
Brooklyn,11220,Fell Asleep,28
Brooklyn,11220,Following Too Closely,296
Brooklyn,11220,Glare,31
Brooklyn,11220,Illnes,3
Brooklyn,11220,Illness,11
Brooklyn,11220,Lane Marking Improper/Inadequate,2
Brooklyn,11220,Listening/Using Headphones,1
Brooklyn,11220,Lost Consciousness,164
Brooklyn,11220,Obstruction/Debris,12
Brooklyn,11220,Other Electronic Device,12
Brooklyn,11220,Other Lighting Defects,1
Brooklyn,11220,Other Vehicular,292
Brooklyn,11220,Outside Car Distraction,98
Brooklyn,11220,Oversized Vehicle,75
Brooklyn,11220,Passenger Distraction,39
Brooklyn,11220,Passing Too Closely,217
Brooklyn,11220,Passing or Lane Usage Improper,151
Brooklyn,11220,Pavement Defective,12
Brooklyn,11220,Pavement Slippery,106
Brooklyn,11220,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,32
Brooklyn,11220,Physical Disability,132
Brooklyn,11220,Prescription Medication,148
Brooklyn,11220,Reaction to Other Uninvolved Vehicle,12
Brooklyn,11220,Reaction to Uninvolved Vehicle,35
Brooklyn,11220,Steering Failure,7
Brooklyn,11220,Texting,1
Brooklyn,11220,Tinted Windows,3
Brooklyn,11220,Tire Failure/Inadequate,11
Brooklyn,11220,Traffic Control Device Improper/Non-Working,11
Brooklyn,11220,Traffic Control Disregarded,161
Brooklyn,11220,Turning Improperly,243
Brooklyn,11220,Unsafe Lane Changing,101
Brooklyn,11220,Unsafe Speed,59
Brooklyn,11220,Unspecified,5773
Brooklyn,11220,Using On Board Navigation Device,1
Brooklyn,11220,View Obstructed/Limited,55
Brooklyn,11221,80,1
Brooklyn,11221,Accelerator Defective,5
Brooklyn,11221,Aggressive Driving/Road Rage,69
Brooklyn,11221,Alcohol Involvement,105
Brooklyn,11221,Animals Action,9
Brooklyn,11221,Backing Unsafely,317
Brooklyn,11221,Brakes Defective,26
Brooklyn,11221,Cell Phone (hand-Held),6
Brooklyn,11221,Cell Phone (hands-free),1
Brooklyn,11221,Driver Inattention/Distraction,1671
Brooklyn,11221,Driver Inexperience,166
Brooklyn,11221,Driverless/Runaway Vehicle,10
Brooklyn,11221,Drugs (Illegal),2
Brooklyn,11221,Drugs (illegal),1
Brooklyn,11221,Failure to Keep Right,15
Brooklyn,11221,Failure to Yield Right-of-Way,545
Brooklyn,11221,Fatigued/Drowsy,97
Brooklyn,11221,Fell Asleep,25
Brooklyn,11221,Following Too Closely,328
Brooklyn,11221,Glare,16
Brooklyn,11221,Headlights Defective,1
Brooklyn,11221,Illnes,10
Brooklyn,11221,Illness,7
Brooklyn,11221,Lost Consciousness,57
Brooklyn,11221,Obstruction/Debris,15
Brooklyn,11221,Other Electronic Device,8
Brooklyn,11221,Other Lighting Defects,4
Brooklyn,11221,Other Vehicular,238
Brooklyn,11221,Outside Car Distraction,40
Brooklyn,11221,Oversized Vehicle,44
Brooklyn,11221,Passenger Distraction,71
Brooklyn,11221,Passing Too Closely,463
Brooklyn,11221,Passing or Lane Usage Improper,228
Brooklyn,11221,Pavement Defective,10
Brooklyn,11221,Pavement Slippery,58
Brooklyn,11221,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,54
Brooklyn,11221,Physical Disability,46
Brooklyn,11221,Prescription Medication,34
Brooklyn,11221,Reaction to Other Uninvolved Vehicle,7
Brooklyn,11221,Reaction to Uninvolved Vehicle,82
Brooklyn,11221,Steering Failure,19
Brooklyn,11221,Tinted Windows,3
Brooklyn,11221,Tire Failure/Inadequate,8
Brooklyn,11221,Tow Hitch Defective,2
Brooklyn,11221,Traffic Control Device Improper/Non-Working,5
Brooklyn,11221,Traffic Control Disregarded,239
Brooklyn,11221,Turning Improperly,115
Brooklyn,11221,Unsafe Lane Changing,44
Brooklyn,11221,Unsafe Speed,138
Brooklyn,11221,Unspecified,4357
Brooklyn,11221,Using On Board Navigation Device,1
Brooklyn,11221,View Obstructed/Limited,86
Brooklyn,11221,Windshield Inadequate,1
Brooklyn,11222,80,1
Brooklyn,11222,Accelerator Defective,6
Brooklyn,11222,Aggressive Driving/Road Rage,26
Brooklyn,11222,Alcohol Involvement,98
Brooklyn,11222,Animals Action,3
Brooklyn,11222,Backing Unsafely,783
Brooklyn,11222,Brakes Defective,37
Brooklyn,11222,Cell Phone (hand-Held),3
Brooklyn,11222,Cell Phone (hands-free),4
Brooklyn,11222,Driver Inattention/Distraction,976
Brooklyn,11222,Driver Inexperience,165
Brooklyn,11222,Driverless/Runaway Vehicle,3
Brooklyn,11222,Drugs (Illegal),4
Brooklyn,11222,Drugs (illegal),2
Brooklyn,11222,Failure to Keep Right,19
Brooklyn,11222,Failure to Yield Right-of-Way,988
Brooklyn,11222,Fatigued/Drowsy,304
Brooklyn,11222,Fell Asleep,27
Brooklyn,11222,Following Too Closely,326
Brooklyn,11222,Glare,14
Brooklyn,11222,Illnes,7
Brooklyn,11222,Illness,24
Brooklyn,11222,Lane Marking Improper/Inadequate,3
Brooklyn,11222,Lost Consciousness,437
Brooklyn,11222,Obstruction/Debris,20
Brooklyn,11222,Other Electronic Device,10
Brooklyn,11222,Other Lighting Defects,1
Brooklyn,11222,Other Vehicular,121
Brooklyn,11222,Outside Car Distraction,89
Brooklyn,11222,Oversized Vehicle,216
Brooklyn,11222,Passenger Distraction,60
Brooklyn,11222,Passing Too Closely,593
Brooklyn,11222,Passing or Lane Usage Improper,446
Brooklyn,11222,Pavement Defective,20
Brooklyn,11222,Pavement Slippery,71
Brooklyn,11222,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,34
Brooklyn,11222,Physical Disability,102
Brooklyn,11222,Prescription Medication,181
Brooklyn,11222,Reaction to Other Uninvolved Vehicle,17
Brooklyn,11222,Reaction to Uninvolved Vehicle,52
Brooklyn,11222,Steering Failure,14
Brooklyn,11222,Tire Failure/Inadequate,5
Brooklyn,11222,Tow Hitch Defective,2
Brooklyn,11222,Traffic Control Disregarded,171
Brooklyn,11222,Turning Improperly,283
Brooklyn,11222,Unsafe Lane Changing,78
Brooklyn,11222,Unsafe Speed,54
Brooklyn,11222,Unspecified,1747
Brooklyn,11222,Vehicle Vandalism,1
Brooklyn,11222,View Obstructed/Limited,97
Brooklyn,11223,Accelerator Defective,3
Brooklyn,11223,Aggressive Driving/Road Rage,35
Brooklyn,11223,Alcohol Involvement,125
Brooklyn,11223,Animals Action,5
Brooklyn,11223,Backing Unsafely,500
Brooklyn,11223,Brakes Defective,27
Brooklyn,11223,Cell Phone (hand-held),1
Brooklyn,11223,Driver Inattention/Distraction,2090
Brooklyn,11223,Driver Inexperience,132
Brooklyn,11223,Driverless/Runaway Vehicle,7
Brooklyn,11223,Drugs (Illegal),4
Brooklyn,11223,Drugs (illegal),3
Brooklyn,11223,Eating or Drinking,1
Brooklyn,11223,Failure to Keep Right,19
Brooklyn,11223,Failure to Yield Right-of-Way,967
Brooklyn,11223,Fatigued/Drowsy,226
Brooklyn,11223,Fell Asleep,28
Brooklyn,11223,Following Too Closely,283
Brooklyn,11223,Glare,25
Brooklyn,11223,Headlights Defective,1
Brooklyn,11223,Illnes,9
Brooklyn,11223,Illness,16
Brooklyn,11223,Lane Marking Improper/Inadequate,1
Brooklyn,11223,Lost Consciousness,135
Brooklyn,11223,Obstruction/Debris,12
Brooklyn,11223,Other Electronic Device,15
Brooklyn,11223,Other Lighting Defects,1
Brooklyn,11223,Other Vehicular,237
Brooklyn,11223,Outside Car Distraction,56
Brooklyn,11223,Oversized Vehicle,28
Brooklyn,11223,Passenger Distraction,33
Brooklyn,11223,Passing Too Closely,110
Brooklyn,11223,Passing or Lane Usage Improper,169
Brooklyn,11223,Pavement Defective,8
Brooklyn,11223,Pavement Slippery,61
Brooklyn,11223,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,32
Brooklyn,11223,Physical Disability,76
Brooklyn,11223,Prescription Medication,104
Brooklyn,11223,Reaction to Other Uninvolved Vehicle,10
Brooklyn,11223,Reaction to Uninvolved Vehicle,49
Brooklyn,11223,Steering Failure,12
Brooklyn,11223,Tinted Windows,1
Brooklyn,11223,Tire Failure/Inadequate,9
Brooklyn,11223,Traffic Control Device Improper/Non-Working,1
Brooklyn,11223,Traffic Control Disregarded,213
Brooklyn,11223,Turning Improperly,174
Brooklyn,11223,Unsafe Lane Changing,81
Brooklyn,11223,Unsafe Speed,95
Brooklyn,11223,Unspecified,3927
Brooklyn,11223,Vehicle Vandalism,2
Brooklyn,11223,View Obstructed/Limited,59
Brooklyn,11224,Accelerator Defective,3
Brooklyn,11224,Aggressive Driving/Road Rage,24
Brooklyn,11224,Alcohol Involvement,77
Brooklyn,11224,Animals Action,8
Brooklyn,11224,Backing Unsafely,307
Brooklyn,11224,Brakes Defective,9
Brooklyn,11224,Driver Inattention/Distraction,1378
Brooklyn,11224,Driver Inexperience,89
Brooklyn,11224,Driverless/Runaway Vehicle,2
Brooklyn,11224,Drugs (Illegal),5
Brooklyn,11224,Drugs (illegal),5
Brooklyn,11224,Eating or Drinking,1
Brooklyn,11224,Failure to Keep Right,11
Brooklyn,11224,Failure to Yield Right-of-Way,198
Brooklyn,11224,Fatigued/Drowsy,76
Brooklyn,11224,Fell Asleep,17
Brooklyn,11224,Following Too Closely,92
Brooklyn,11224,Glare,20
Brooklyn,11224,Headlights Defective,1
Brooklyn,11224,Illnes,5
Brooklyn,11224,Illness,10
Brooklyn,11224,Lane Marking Improper/Inadequate,5
Brooklyn,11224,Lost Consciousness,43
Brooklyn,11224,Obstruction/Debris,15
Brooklyn,11224,Other Electronic Device,13
Brooklyn,11224,Other Vehicular,163
Brooklyn,11224,Outside Car Distraction,37
Brooklyn,11224,Oversized Vehicle,24
Brooklyn,11224,Passenger Distraction,21
Brooklyn,11224,Passing Too Closely,77
Brooklyn,11224,Passing or Lane Usage Improper,54
Brooklyn,11224,Pavement Defective,9
Brooklyn,11224,Pavement Slippery,52
Brooklyn,11224,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,25
Brooklyn,11224,Physical Disability,15
Brooklyn,11224,Prescription Medication,56
Brooklyn,11224,Reaction to Other Uninvolved Vehicle,2
Brooklyn,11224,Reaction to Uninvolved Vehicle,24
Brooklyn,11224,Steering Failure,8
Brooklyn,11224,Tire Failure/Inadequate,6
Brooklyn,11224,Traffic Control Device Improper/Non-Working,1
Brooklyn,11224,Traffic Control Disregarded,68
Brooklyn,11224,Turning Improperly,83
Brooklyn,11224,Unsafe Lane Changing,41
Brooklyn,11224,Unsafe Speed,33
Brooklyn,11224,Unspecified,1780
Brooklyn,11224,Vehicle Vandalism,1
Brooklyn,11224,View Obstructed/Limited,79
Brooklyn,11225,80,1
Brooklyn,11225,Accelerator Defective,4
Brooklyn,11225,Aggressive Driving/Road Rage,38
Brooklyn,11225,Alcohol Involvement,55
Brooklyn,11225,Animals Action,2
Brooklyn,11225,Backing Unsafely,256
Brooklyn,11225,Brakes Defective,28
Brooklyn,11225,Cell Phone (hand-Held),2
Brooklyn,11225,Cell Phone (hand-held),1
Brooklyn,11225,Driver Inattention/Distraction,1780
Brooklyn,11225,Driver Inexperience,143
Brooklyn,11225,Driverless/Runaway Vehicle,10
Brooklyn,11225,Drugs (Illegal),2
Brooklyn,11225,Drugs (illegal),2
Brooklyn,11225,Failure to Keep Right,14
Brooklyn,11225,Failure to Yield Right-of-Way,326
Brooklyn,11225,Fatigued/Drowsy,170
Brooklyn,11225,Fell Asleep,17
Brooklyn,11225,Following Too Closely,248
Brooklyn,11225,Glare,12
Brooklyn,11225,Illnes,4
Brooklyn,11225,Illness,9
Brooklyn,11225,Lane Marking Improper/Inadequate,1
Brooklyn,11225,Lost Consciousness,97
Brooklyn,11225,Obstruction/Debris,8
Brooklyn,11225,Other Electronic Device,9
Brooklyn,11225,Other Lighting Defects,3
Brooklyn,11225,Other Vehicular,249
Brooklyn,11225,Outside Car Distraction,47
Brooklyn,11225,Oversized Vehicle,14
Brooklyn,11225,Passenger Distraction,37
Brooklyn,11225,Passing Too Closely,158
Brooklyn,11225,Passing or Lane Usage Improper,141
Brooklyn,11225,Pavement Defective,6
Brooklyn,11225,Pavement Slippery,45
Brooklyn,11225,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,24
Brooklyn,11225,Physical Disability,31
Brooklyn,11225,Prescription Medication,68
Brooklyn,11225,Reaction to Other Uninvolved Vehicle,3
Brooklyn,11225,Reaction to Uninvolved Vehicle,36
Brooklyn,11225,Steering Failure,19
Brooklyn,11225,Tire Failure/Inadequate,4
Brooklyn,11225,Tow Hitch Defective,1
Brooklyn,11225,Traffic Control Device Improper/Non-Working,2
Brooklyn,11225,Traffic Control Disregarded,74
Brooklyn,11225,Turning Improperly,146
Brooklyn,11225,Unsafe Lane Changing,87
Brooklyn,11225,Unsafe Speed,56
Brooklyn,11225,Unspecified,2999
Brooklyn,11225,View Obstructed/Limited,55
Brooklyn,11226,80,1
Brooklyn,11226,Accelerator Defective,12
Brooklyn,11226,Aggressive Driving/Road Rage,74
Brooklyn,11226,Alcohol Involvement,172
Brooklyn,11226,Animals Action,3
Brooklyn,11226,Backing Unsafely,471
Brooklyn,11226,Brakes Defective,45
Brooklyn,11226,Cell Phone (hand-Held),5
Brooklyn,11226,Cell Phone (hands-free),3
Brooklyn,11226,Driver Inattention/Distraction,2148
Brooklyn,11226,Driver Inexperience,184
Brooklyn,11226,Driverless/Runaway Vehicle,9
Brooklyn,11226,Drugs (Illegal),1
Brooklyn,11226,Drugs (illegal),5
Brooklyn,11226,Eating or Drinking,1
Brooklyn,11226,Failure to Keep Right,22
Brooklyn,11226,Failure to Yield Right-of-Way,652
Brooklyn,11226,Fatigued/Drowsy,193
Brooklyn,11226,Fell Asleep,29
Brooklyn,11226,Following Too Closely,412
Brooklyn,11226,Glare,21
Brooklyn,11226,Headlights Defective,2
Brooklyn,11226,Illnes,9
Brooklyn,11226,Illness,4
Brooklyn,11226,Lane Marking Improper/Inadequate,1
Brooklyn,11226,Lost Consciousness,108
Brooklyn,11226,Obstruction/Debris,17
Brooklyn,11226,Other Electronic Device,21
Brooklyn,11226,Other Vehicular,326
Brooklyn,11226,Outside Car Distraction,51
Brooklyn,11226,Oversized Vehicle,40
Brooklyn,11226,Passenger Distraction,59
Brooklyn,11226,Passing Too Closely,341
Brooklyn,11226,Passing or Lane Usage Improper,333
Brooklyn,11226,Pavement Defective,14
Brooklyn,11226,Pavement Slippery,111
Brooklyn,11226,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,72
Brooklyn,11226,Physical Disability,60
Brooklyn,11226,Prescription Medication,99
Brooklyn,11226,Reaction to Other Uninvolved Vehicle,3
Brooklyn,11226,Reaction to Uninvolved Vehicle,62
Brooklyn,11226,Steering Failure,15
Brooklyn,11226,Tire Failure/Inadequate,7
Brooklyn,11226,Tow Hitch Defective,1
Brooklyn,11226,Traffic Control Device Improper/Non-Working,3
Brooklyn,11226,Traffic Control Disregarded,179
Brooklyn,11226,Turning Improperly,227
Brooklyn,11226,Unsafe Lane Changing,111
Brooklyn,11226,Unsafe Speed,100
Brooklyn,11226,Unspecified,7948
Brooklyn,11226,View Obstructed/Limited,56
Brooklyn,11228,Accelerator Defective,1
Brooklyn,11228,Aggressive Driving/Road Rage,9
Brooklyn,11228,Alcohol Involvement,57
Brooklyn,11228,Animals Action,7
Brooklyn,11228,Backing Unsafely,214
Brooklyn,11228,Brakes Defective,21
Brooklyn,11228,Cell Phone (hand-Held),3
Brooklyn,11228,Cell Phone (hands-free),2
Brooklyn,11228,Driver Inattention/Distraction,874
Brooklyn,11228,Driver Inexperience,51
Brooklyn,11228,Drugs (Illegal),2
Brooklyn,11228,Drugs (illegal),4
Brooklyn,11228,Eating or Drinking,1
Brooklyn,11228,Failure to Keep Right,8
Brooklyn,11228,Failure to Yield Right-of-Way,603
Brooklyn,11228,Fatigued/Drowsy,163
Brooklyn,11228,Fell Asleep,37
Brooklyn,11228,Following Too Closely,254
Brooklyn,11228,Glare,12
Brooklyn,11228,Headlights Defective,1
Brooklyn,11228,Illnes,3
Brooklyn,11228,Illness,4
Brooklyn,11228,Lost Consciousness,64
Brooklyn,11228,Obstruction/Debris,6
Brooklyn,11228,Other Electronic Device,4
Brooklyn,11228,Other Lighting Defects,1
Brooklyn,11228,Other Vehicular,62
Brooklyn,11228,Outside Car Distraction,35
Brooklyn,11228,Oversized Vehicle,7
Brooklyn,11228,Passenger Distraction,20
Brooklyn,11228,Passing Too Closely,117
Brooklyn,11228,Passing or Lane Usage Improper,104
Brooklyn,11228,Pavement Defective,5
Brooklyn,11228,Pavement Slippery,58
Brooklyn,11228,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,16
Brooklyn,11228,Physical Disability,73
Brooklyn,11228,Prescription Medication,52
Brooklyn,11228,Reaction to Other Uninvolved Vehicle,7
Brooklyn,11228,Reaction to Uninvolved Vehicle,30
Brooklyn,11228,Shoulders Defective/Improper,1
Brooklyn,11228,Steering Failure,11
Brooklyn,11228,Texting,1
Brooklyn,11228,Tire Failure/Inadequate,7
Brooklyn,11228,Traffic Control Device Improper/Non-Working,5
Brooklyn,11228,Traffic Control Disregarded,163
Brooklyn,11228,Turning Improperly,118
Brooklyn,11228,Unsafe Lane Changing,58
Brooklyn,11228,Unsafe Speed,60
Brooklyn,11228,Unspecified,2138
Brooklyn,11228,Vehicle Vandalism,2
Brooklyn,11228,View Obstructed/Limited,27
Brooklyn,11229,1,1
Brooklyn,11229,80,1
Brooklyn,11229,Accelerator Defective,3
Brooklyn,11229,Aggressive Driving/Road Rage,28
Brooklyn,11229,Alcohol Involvement,75
Brooklyn,11229,Animals Action,4
Brooklyn,11229,Backing Unsafely,463
Brooklyn,11229,Brakes Defective,21
Brooklyn,11229,Cell Phone (hand-Held),1
Brooklyn,11229,Cell Phone (hands-free),2
Brooklyn,11229,Driver Inattention/Distraction,1757
Brooklyn,11229,Driver Inexperience,96
Brooklyn,11229,Drugs (Illegal),3
Brooklyn,11229,Drugs (illegal),7
Brooklyn,11229,Eating or Drinking,1
Brooklyn,11229,Failure to Keep Right,13
Brooklyn,11229,Failure to Yield Right-of-Way,902
Brooklyn,11229,Fatigued/Drowsy,205
Brooklyn,11229,Fell Asleep,14
Brooklyn,11229,Following Too Closely,282
Brooklyn,11229,Glare,15
Brooklyn,11229,Headlights Defective,2
Brooklyn,11229,Illnes,3
Brooklyn,11229,Illness,9
Brooklyn,11229,Lane Marking Improper/Inadequate,1
Brooklyn,11229,Lost Consciousness,124
Brooklyn,11229,Obstruction/Debris,8
Brooklyn,11229,Other Electronic Device,11
Brooklyn,11229,Other Vehicular,217
Brooklyn,11229,Outside Car Distraction,38
Brooklyn,11229,Oversized Vehicle,19
Brooklyn,11229,Passenger Distraction,38
Brooklyn,11229,Passing Too Closely,102
Brooklyn,11229,Passing or Lane Usage Improper,181
Brooklyn,11229,Pavement Defective,5
Brooklyn,11229,Pavement Slippery,55
Brooklyn,11229,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,22
Brooklyn,11229,Physical Disability,93
Brooklyn,11229,Prescription Medication,85
Brooklyn,11229,Reaction to Other Uninvolved Vehicle,13
Brooklyn,11229,Reaction to Uninvolved Vehicle,46
Brooklyn,11229,Steering Failure,17
Brooklyn,11229,Tire Failure/Inadequate,4
Brooklyn,11229,Traffic Control Device Improper/Non-Working,7
Brooklyn,11229,Traffic Control Disregarded,208
Brooklyn,11229,Turning Improperly,165
Brooklyn,11229,Unsafe Lane Changing,59
